table_schema,table_name,column_name,data_type,is_nullable,column_default
public,readers,is_available,boolean,YES,true
public,readers,last_seen,timestamp with time zone,YES,now()
public,readers,base_price,numeric,YES,0.00
public,readers,currency,character varying,YES,'USD'::character varying
public,readers,auto_accept_bookings,boolean,YES,false
public,readers,max_daily_readings,integer,YES,10
public,readers,min_session_duration,integer,YES,15
public,readers,max_session_duration,integer,YES,120
public,readers,deleted_at,timestamp with time zone,YES,null
public,readers,deleted_by,uuid,YES,null
public,readers,tenant_id,uuid,YES,null
public,readers,created_at,timestamp with time zone,YES,now()
public,readers,updated_at,timestamp with time zone,YES,now()
public,reading_cards,id,uuid,NO,gen_random_uuid()
public,reading_cards,reading_id,uuid,YES,null
public,reading_cards,card_id,uuid,YES,null
public,reading_cards,position_number,integer,NO,null
public,reading_cards,position_name,character varying,YES,null
public,reading_cards,is_reversed,boolean,YES,false
public,reading_cards,drawn_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,reading_cards,x_coordinate,numeric,YES,0
public,reading_cards,y_coordinate,numeric,YES,0
public,reading_cards,rotation_angle,numeric,YES,0
public,reading_cards,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,reading_sessions,id,uuid,NO,gen_random_uuid()
public,reading_sessions,session_id,text,YES,"((('session_'::text || EXTRACT(epoch FROM now())) || '_'::text) || substr(md5((random())::text), 1, 8))"
public,reading_sessions,reader_id,uuid,NO,null
public,reading_sessions,client_id,uuid,YES,null
public,reading_sessions,tarot_spread_id,uuid,YES,null
public,reading_sessions,session_type,character varying,NO,'tarot_reading'::character varying
public,reading_sessions,session_status,character varying,NO,'scheduled'::character varying
public,reading_sessions,scheduled_at,timestamp with time zone,YES,null
public,reading_sessions,started_at,timestamp with time zone,YES,null
public,reading_sessions,ended_at,timestamp with time zone,YES,null
public,reading_sessions,duration_minutes,integer,YES,null
public,reading_sessions,reading_data,jsonb,YES,'{}'::jsonb
public,reading_sessions,cards_drawn,jsonb,YES,'[]'::jsonb
public,reading_sessions,interpretation_notes,text,YES,null
public,reading_sessions,client_feedback,text,YES,null
public,reading_sessions,reader_notes,text,YES,null
public,reading_sessions,session_recording_url,text,YES,null
public,reading_sessions,payment_amount,numeric,YES,null
public,reading_sessions,payment_status,character varying,YES,'pending'::character varying
public,reading_sessions,payment_transaction_id,text,YES,null
public,reading_sessions,is_emergency,boolean,YES,false
public,reading_sessions,emergency_details,jsonb,YES,null
public,reading_sessions,created_at,timestamp with time zone,YES,CURRENT_TIMESTAMP
public,reading_sessions,updated_at,timestamp with time zone,YES,CURRENT_TIMESTAMP
public,reading_sessions,spread_id,uuid,YES,null
public,reading_sessions,deck_id,uuid,YES,null
public,reading_sessions,status,text,YES,'preparing'::text
public,reading_sessions,current_step,text,YES,'setup'::text
public,reading_sessions,total_cards_to_draw,integer,YES,null
public,reading_sessions,cards_remaining,integer,YES,null
public,reading_sessions,question,text,YES,null
public,reading_sessions,question_category,text,YES,'general'::text
public,reading_sessions,is_live_call,boolean,YES,false
public,reading_sessions,booking_id,uuid,YES,null
public,reading_sessions,session_notes,text,YES,null
public,reading_sessions,expires_at,timestamp with time zone,YES,null
public,reading_sessions,completed_at,timestamp with time zone,YES,null
public,receipt_uploads,id,uuid,NO,gen_random_uuid()
public,receipt_uploads,payment_id,uuid,NO,null
public,receipt_uploads,user_id,uuid,NO,null
public,receipt_uploads,file_url,text,NO,null
public,receipt_uploads,file_name,text,YES,null
public,receipt_uploads,file_size,integer,YES,null
public,receipt_uploads,upload_status,text,YES,'uploaded'::text
public,receipt_uploads,admin_notes,text,YES,null
public,receipt_uploads,created_at,timestamp with time zone,YES,now()
public,receipt_uploads,updated_at,timestamp with time zone,YES,now()
public,recording_access_logs,id,uuid,NO,gen_random_uuid()
public,recording_access_logs,call_recording_id,uuid,NO,null
public,recording_access_logs,accessed_by,uuid,NO,null
public,recording_access_logs,access_type,character varying,NO,null
public,recording_access_logs,access_reason,character varying,YES,null
public,recording_access_logs,user_role,character varying,NO,null
public,recording_access_logs,access_method,character varying,YES,null
public,recording_access_logs,ip_address,inet,YES,null
public,recording_access_logs,user_agent,text,YES,null
public,recording_access_logs,session_id,character varying,YES,null
public,recording_access_logs,access_granted,boolean,NO,null
public,recording_access_logs,access_duration_seconds,integer,YES,null
public,recording_access_logs,bytes_transferred,bigint,YES,null
public,recording_access_logs,denial_reason,character varying,YES,null
public,recording_access_logs,accessed_at,timestamp with time zone,NO,now()
public,recording_access_logs,access_ended_at,timestamp with time zone,YES,null
public,recording_access_logs,created_at,timestamp with time zone,YES,now()
public,recording_permissions,id,uuid,NO,gen_random_uuid()
public,recording_permissions,call_recording_id,uuid,NO,null
public,recording_permissions,user_id,uuid,YES,null
public,recording_permissions,role_name,character varying,YES,null
public,recording_permissions,permission_type,character varying,NO,null
public,recording_permissions,permission_level,character varying,YES,'standard'::character varying
public,recording_permissions,can_view_metadata,boolean,YES,true
public,recording_permissions,can_view_content,boolean,YES,false
public,recording_permissions,can_download,boolean,YES,false
public,recording_permissions,can_share,boolean,YES,false
public,recording_permissions,can_delete,boolean,YES,false
public,recording_permissions,permission_granted_at,timestamp with time zone,YES,now()
public,recording_permissions,permission_expires_at,timestamp with time zone,YES,null
public,recording_permissions,is_permanent,boolean,YES,false
public,recording_permissions,granted_by,uuid,NO,null
public,recording_permissions,grant_reason,character varying,YES,null
public,recording_permissions,is_active,boolean,YES,true
public,recording_permissions,revoked_at,timestamp with time zone,YES,null
public,recording_permissions,revoked_by,uuid,YES,null
public,recording_permissions,revoke_reason,character varying,YES,null
public,recording_permissions,permission_metadata,jsonb,YES,'{}'::jsonb
public,recording_permissions,created_at,timestamp with time zone,YES,now()
public,recording_permissions,updated_at,timestamp with time zone,YES,now()
public,recording_segments,id,uuid,NO,gen_random_uuid()
public,recording_segments,call_recording_id,uuid,NO,null
public,recording_segments,segment_number,integer,NO,null
public,recording_segments,segment_type,character varying,NO,'continuous'::character varying
public,recording_segments,segment_started_at,timestamp with time zone,NO,null
public,recording_segments,segment_ended_at,timestamp with time zone,YES,null
public,recording_segments,segment_duration_seconds,integer,YES,null
public,recording_segments,call_offset_start_seconds,integer,YES,null
public,recording_segments,call_offset_end_seconds,integer,YES,null
public,recording_segments,segment_file_name,character varying,YES,null
public,recording_segments,segment_file_path,character varying,YES,null
public,recording_segments,segment_file_size_bytes,bigint,YES,null
public,recording_segments,segment_storage_key,character varying,YES,null
public,recording_segments,segment_quality,character varying,YES,'standard'::character varying
public,recording_segments,audio_bitrate_kbps,integer,YES,null
public,recording_segments,video_bitrate_kbps,integer,YES,null
public,recording_segments,segment_status,character varying,YES,'recording'::character varying
public,recording_segments,segment_metadata,jsonb,YES,'{}'::jsonb
public,recording_segments,created_at,timestamp with time zone,YES,now()
public,recording_segments,updated_at,timestamp with time zone,YES,now()
public,recording_transcriptions,id,uuid,NO,gen_random_uuid()
public,recording_transcriptions,call_recording_id,uuid,NO,null
public,recording_transcriptions,transcription_type,character varying,NO,'full_audio'::character varying
public,recording_transcriptions,transcription_language,character varying,YES,'en'::character varying
public,recording_transcriptions,ai_model_used,character varying,NO,'whisper-1'::character varying
public,recording_transcriptions,ai_model_version,character varying,NO,'1.0'::character varying
public,recording_transcriptions,transcription_confidence,numeric,YES,null
public,recording_transcriptions,full_transcription,text,YES,null
public,recording_transcriptions,speaker_separated_transcription,jsonb,YES,null
public,recording_transcriptions,transcription_summary,text,YES,null
public,recording_transcriptions,key_phrases,ARRAY,YES,null
public,recording_transcriptions,detected_languages,ARRAY,YES,null
public,recording_transcriptions,transcription_started_at,timestamp with time zone,YES,now()
public,recording_transcriptions,transcription_completed_at,timestamp with time zone,YES,null
public,recording_transcriptions,processing_duration_seconds,integer,YES,null
public,recording_transcriptions,word_accuracy_percent,numeric,YES,null
public,recording_transcriptions,speaker_identification_accuracy,numeric,YES,null
public,recording_transcriptions,background_noise_level,character varying,YES,null
public,recording_transcriptions,transcription_status,character varying,YES,'processing'::character varying
public,recording_transcriptions,processing_error,text,YES,null
public,recording_transcriptions,retry_count,integer,YES,0
public,recording_transcriptions,transcription_metadata,jsonb,YES,'{}'::jsonb
public,recording_transcriptions,created_at,timestamp with time zone,YES,now()
public,recording_transcriptions,updated_at,timestamp with time zone,YES,now()
public,redemption_options,id,uuid,NO,gen_random_uuid()
public,redemption_options,name,text,NO,null
public,redemption_options,description,text,YES,null
public,redemption_options,points_required,integer,NO,null
public,redemption_options,value_amount,numeric,YES,null
public,redemption_options,type,text,NO,null
public,redemption_options,is_active,boolean,YES,true
public,redemption_options,max_uses_per_user,integer,YES,null
public,redemption_options,expires_at,timestamp without time zone,YES,null
public,redemption_options,created_at,timestamp without time zone,YES,now()
public,redemption_options,updated_at,timestamp without time zone,YES,now()
public,redemptions,id,uuid,NO,gen_random_uuid()
public,redemptions,user_id,uuid,YES,null
public,redemptions,option_id,uuid,YES,null
public,redemptions,points_used,integer,NO,null
public,redemptions,value_received,numeric,YES,null
public,redemptions,status,text,YES,'pending'::text
public,redemptions,booking_id,uuid,YES,null
public,redemptions,expires_at,timestamp without time zone,YES,null
public,redemptions,redeemed_at,timestamp without time zone,YES,null
